YEAR,MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DEL15,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ORIGIN_Air_Carrier,ORIGIN_Air_Taxi,ORIGIN_General_Aviation,ORIGIN_Military_Itinerant,ORIGIN_Total_Itinerant,ORIGIN_Local_Civil,ORIGIN_Local_Military,ORIGIN_Local_Total,ORIGIN_Total_Operations,DEST_Air_Carrier,DEST_Air_Taxi,DEST_General_Aviation,DEST_Military_Itinerant,DEST_Total_Itinerant,DEST_Local_Civil,DEST_Local_Military,DEST_Local_Total,DEST_Total_Operations,ORIGIN_TMAX,ORIGIN_TMIN,ORIGIN_TAVG,ORIGIN_PRCP,ORIGIN_SNWD,ORIGIN_AWND,ORIGIN_WSF2,DEST_TMAX,DEST_TMIN,DEST_TAVG,DEST_PRCP,DEST_SNWD,DEST_AWND,DEST_WSF2,HAS_FAA_DATA
2022,4,2,4/12/2022 12:00:00 AM,UA,,12892,LAX,"Los Angeles, CA",CA,13204,MCO,"Orlando, FL",FL,857,-4.0,0.0,16.0,6.0,1648,-20.0,0.0,0.0,,291.0,2218.0,,,,,,1358.0,69.0,50.0,0.0,1477.0,0.0,0.0,0.0,1477.0,943.0,57.0,51.0,0.0,1051.0,0.0,0.0,0.0,1051.0,194.0,117.0,151.0,0.0,,81.0,134.0,311.0,189.0,238.0,0.0,0.0,36.0,72.0,1
2022,11,5,11/25/2022 12:00:00 AM,WN,,13495,MSY,"New Orleans, LA",LA,12266,IAH,"Houston, TX",TX,1400,-3.0,0.0,11.0,9.0,1525,-6.0,0.0,0.0,,85.0,305.0,,,,,,300.0,24.0,14.0,0.0,338.0,0.0,0.0,0.0,338.0,844.0,160.0,4.0,0.0,1008.0,0.0,0.0,0.0,1008.0,194.0,161.0,185.0,89.0,,23.0,63.0,172.0,144.0,162.0,86.0,0.0,50.0,103.0,1
2022,9,5,9/23/2022 12:00:00 AM,YX,,11278,DCA,"Washington, DC",VA,13198,MCI,"Kansas City, MO",MO,1535,6.0,0.0,25.0,5.0,1725,15.0,1.0,0.0,,170.0,949.0,6.0,0.0,9.0,0.0,0.0,889.0,3.0,5.0,3.0,900.0,0.0,0.0,0.0,900.0,293.0,11.0,6.0,4.0,314.0,0.0,0.0,0.0,314.0,211.0,122.0,169.0,0.0,0.0,57.0,103.0,194.0,122.0,154.0,33.0,0.0,40.0,81.0,1
2022,10,7,10/23/2022 12:00:00 AM,DL,,14492,RDU,"Raleigh/Durham, NC",NC,13204,MCO,"Orlando, FL",FL,948,-11.0,0.0,18.0,10.0,1130,-12.0,0.0,0.0,,102.0,534.0,,,,,,348.0,52.0,153.0,2.0,555.0,0.0,0.0,0.0,555.0,972.0,43.0,57.0,3.0,1075.0,0.0,0.0,0.0,1075.0,211.0,94.0,142.0,0.0,0.0,15.0,67.0,300.0,172.0,227.0,0.0,0.0,25.0,54.0,1
2022,11,7,11/27/2022 12:00:00 AM,AA,,12478,JFK,"New York, NY",NY,14107,PHX,"Phoenix, AZ",AZ,630,2.0,0.0,24.0,6.0,1015,-5.0,0.0,0.0,,345.0,2153.0,,,,,,1215.0,22.0,16.0,1.0,1254.0,0.0,0.0,0.0,1254.0,1062.0,91.0,110.0,3.0,1266.0,0.0,0.0,0.0,1266.0,156.0,56.0,93.0,142.0,0.0,56.0,112.0,206.0,56.0,131.0,0.0,,19.0,45.0,1
2022,1,5,1/7/2022 12:00:00 AM,AS,,10721,BOS,"Boston, MA",MA,14771,SFO,"San Francisco, CA",CA,1850,,,,,2250,,,1.0,A,420.0,2704.0,,,,,,448.0,17.0,1.0,0.0,466.0,0.0,0.0,0.0,466.0,663.0,122.0,10.0,2.0,797.0,0.0,0.0,0.0,797.0,6.0,-49.0,-5.0,122.0,,60.0,103.0,139.0,100.0,116.0,0.0,,41.0,98.0,1
2022,2,3,2/9/2022 12:00:00 AM,DL,,11697,FLL,"Fort Lauderdale, FL",FL,10397,ATL,"Atlanta, GA",GA,1518,12.0,0.0,10.0,4.0,1714,-14.0,0.0,0.0,,116.0,581.0,,,,,,556.0,64.0,94.0,6.0,720.0,0.0,0.0,0.0,720.0,1697.0,122.0,12.0,2.0,1833.0,0.0,0.0,0.0,1833.0,189.0,144.0,172.0,46.0,,36.0,76.0,167.0,6.0,83.0,0.0,0.0,30.0,72.0,1
2022,5,2,5/31/2022 12:00:00 AM,UA,,12264,IAD,"Washington, DC",VA,14683,SAT,"San Antonio, TX",TX,1709,72.0,1.0,11.0,3.0,1942,41.0,1.0,0.0,,213.0,1362.0,39.0,0.0,0.0,0.0,2.0,457.0,251.0,64.0,0.0,772.0,0.0,0.0,0.0,772.0,234.0,61.0,147.0,16.0,458.0,0.0,0.0,0.0,458.0,344.0,183.0,267.0,0.0,0.0,15.0,58.0,372.0,250.0,296.0,0.0,0.0,72.0,112.0,1
2022,5,2,5/3/2022 12:00:00 AM,YX,,11278,DCA,"Washington, DC",VA,11618,EWR,"Newark, NJ",NJ,859,-4.0,0.0,31.0,14.0,1018,-3.0,0.0,0.0,,79.0,199.0,,,,,,864.0,5.0,8.0,4.0,881.0,0.0,0.0,0.0,881.0,1291.0,53.0,34.0,0.0,1378.0,0.0,0.0,0.0,1378.0,233.0,144.0,183.0,91.0,0.0,43.0,89.0,183.0,106.0,142.0,0.0,0.0,43.0,76.0,1
2022,10,5,10/7/2022 12:00:00 AM,WN,,14107,PHX,"Phoenix, AZ",AZ,10423,AUS,"Austin, TX",TX,1055,3.0,0.0,12.0,3.0,1510,2.0,0.0,0.0,,135.0,872.0,,,,,,1036.0,108.0,64.0,5.0,1213.0,0.0,0.0,0.0,1213.0,570.0,86.0,139.0,20.0,815.0,0.0,0.0,0.0,815.0,339.0,239.0,284.0,0.0,,42.0,98.0,300.0,161.0,231.0,0.0,0.0,10.0,36.0,1
2022,1,4,1/27/2022 12:00:00 AM,OH,,11278,DCA,"Washington, DC",VA,12197,HPN,"White Plains, NY",NY,1338,-11.0,0.0,12.0,3.0,1459,-23.0,0.0,0.0,,81.0,234.0,,,,,,845.0,4.0,4.0,8.0,861.0,0.0,0.0,0.0,861.0,71.0,134.0,240.0,0.0,445.0,38.0,0.0,38.0,483.0,22.0,-66.0,-26.0,0.0,0.0,28.0,63.0,-16.0,-127.0,-81.0,5.0,330.0,75.0,112.0,1
2022,2,6,2/12/2022 12:00:00 AM,DL,,14635,RSW,"Fort Myers, FL",FL,11433,DTW,"Detroit, MI",MI,635,4.0,0.0,11.0,8.0,927,-12.0,0.0,0.0,,172.0,1084.0,,,,,,296.0,18.0,28.0,0.0,342.0,0.0,0.0,0.0,342.0,533.0,71.0,7.0,2.0,613.0,0.0,0.0,0.0,613.0,289.0,128.0,,0.0,0.0,16.0,40.0,22.0,-71.0,-27.0,0.0,80.0,57.0,103.0,1
2022,10,6,10/29/2022 12:00:00 AM,9E,,13487,MSP,"Minneapolis, MN",MN,13076,LSE,"La Crosse, WI",WI,1422,-10.0,0.0,18.0,2.0,1515,-20.0,0.0,0.0,,53.0,119.0,,,,,,624.0,79.0,9.0,0.0,712.0,0.0,0.0,0.0,712.0,,,,,,,,,,194.0,56.0,121.0,0.0,0.0,34.0,72.0,,,,,,,,0
2022,5,4,5/5/2022 12:00:00 AM,AS,,14747,SEA,"Seattle, WA",WA,14107,PHX,"Phoenix, AZ",AZ,1835,1.0,0.0,11.0,4.0,2123,-20.0,0.0,0.0,,168.0,1107.0,,,,,,1114.0,15.0,1.0,0.0,1130.0,0.0,0.0,0.0,1130.0,1005.0,100.0,74.0,6.0,1185.0,0.0,0.0,0.0,1185.0,111.0,67.0,105.0,112.0,0.0,44.0,107.0,356.0,200.0,276.0,0.0,,24.0,58.0,1
2022,4,7,4/10/2022 12:00:00 AM,F9,,13204,MCO,"Orlando, FL",FL,10721,BOS,"Boston, MA",MA,2100,17.0,1.0,23.0,10.0,2357,24.0,1.0,0.0,,177.0,1121.0,17.0,0.0,7.0,0.0,0.0,937.0,64.0,56.0,0.0,1057.0,0.0,0.0,0.0,1057.0,847.0,143.0,45.0,0.0,1035.0,0.0,0.0,0.0,1035.0,250.0,133.0,181.0,0.0,0.0,20.0,54.0,133.0,50.0,88.0,0.0,,62.0,112.0,1
2022,12,2,12/6/2022 12:00:00 AM,YV,,12451,JAX,"Jacksonville, FL",FL,12266,IAH,"Houston, TX",TX,1135,-10.0,0.0,11.0,6.0,1318,-34.0,0.0,0.0,,163.0,817.0,,,,,,169.0,40.0,48.0,16.0,273.0,8.0,14.0,22.0,295.0,942.0,149.0,22.0,0.0,1113.0,0.0,0.0,0.0,1113.0,278.0,122.0,185.0,0.0,0.0,10.0,45.0,278.0,206.0,231.0,0.0,0.0,30.0,58.0,1
2022,11,7,11/13/2022 12:00:00 AM,OO,,14107,PHX,"Phoenix, AZ",AZ,13476,MRY,"Monterey, CA",CA,1459,235.0,1.0,13.0,4.0,1557,235.0,1.0,0.0,,118.0,598.0,235.0,0.0,0.0,0.0,0.0,1030.0,103.0,74.0,3.0,1210.0,0.0,0.0,0.0,1210.0,16.0,24.0,114.0,0.0,154.0,42.0,0.0,42.0,196.0,206.0,78.0,145.0,0.0,,38.0,98.0,67.0,11.0,,5.0,,69.0,103.0,1
2022,10,3,10/26/2022 12:00:00 AM,WN,,12339,IND,"Indianapolis, IN",IN,15304,TPA,"Tampa, FL",FL,1705,1.0,0.0,10.0,3.0,1920,-15.0,0.0,0.0,,135.0,837.0,,,,,,443.0,117.0,45.0,8.0,613.0,0.0,0.0,0.0,613.0,411.0,73.0,88.0,10.0,582.0,0.0,0.0,0.0,582.0,150.0,50.0,116.0,3.0,0.0,51.0,103.0,283.0,206.0,241.0,0.0,0.0,31.0,67.0,1
2022,5,4,5/12/2022 12:00:00 AM,OO,,14747,SEA,"Seattle, WA",WA,14831,SJC,"San Jose, CA",CA,1518,-5.0,0.0,34.0,2.0,1724,10.0,0.0,0.0,,126.0,696.0,,,,,,1137.0,13.0,2.0,0.0,1152.0,0.0,0.0,0.0,1152.0,317.0,69.0,92.0,3.0,481.0,10.0,0.0,10.0,491.0,106.0,56.0,93.0,74.0,0.0,47.0,103.0,194.0,67.0,,0.0,,41.0,98.0,1
2022,11,1,11/14/2022 12:00:00 AM,AA,,11057,CLT,"Charlotte, NC",NC,11995,GSO,"Greensboro/High Point, NC",NC,1609,13.0,0.0,15.0,5.0,1655,8.0,0.0,0.0,,46.0,83.0,,,,,,1152.0,191.0,74.0,2.0,1419.0,0.0,0.0,0.0,1419.0,69.0,32.0,103.0,0.0,204.0,43.0,0.0,43.0,247.0,111.0,-16.0,43.0,0.0,0.0,31.0,63.0,94.0,-16.0,33.0,0.0,0.0,20.0,54.0,1
2022,3,7,3/13/2022 12:00:00 AM,AA,,13930,ORD,"Chicago, IL",IL,11057,CLT,"Charlotte, NC",NC,930,-4.0,0.0,23.0,4.0,1230,-19.0,0.0,0.0,,120.0,599.0,,,,,,1545.0,425.0,17.0,0.0,1987.0,0.0,0.0,0.0,1987.0,1192.0,177.0,71.0,1.0,1441.0,0.0,0.0,0.0,1441.0,106.0,-60.0,-3.0,0.0,0.0,52.0,94.0,111.0,-66.0,8.0,0.0,0.0,25.0,76.0,1
2022,3,7,3/27/2022 12:00:00 AM,WN,,10693,BNA,"Nashville, TN",TN,13232,MDW,"Chicago, IL",IL,1855,29.0,1.0,10.0,4.0,2030,17.0,1.0,0.0,,95.0,395.0,0.0,0.0,0.0,0.0,17.0,468.0,94.0,97.0,9.0,668.0,0.0,0.0,0.0,668.0,387.0,96.0,121.0,1.0,605.0,0.0,0.0,0.0,605.0,128.0,17.0,76.0,0.0,0.0,33.0,63.0,0.0,-49.0,-17.0,0.0,0.0,83.0,107.0,1
2022,4,6,4/23/2022 12:00:00 AM,AA,,11298,DFW,"Dallas/Fort Worth, TX",TX,11697,FLL,"Fort Lauderdale, FL",FL,855,-7.0,0.0,20.0,4.0,1240,-10.0,0.0,0.0,,165.0,1119.0,,,,,,1578.0,186.0,8.0,0.0,1772.0,0.0,0.0,0.0,1772.0,646.0,92.0,100.0,3.0,841.0,0.0,0.0,0.0,841.0,289.0,211.0,245.0,0.0,0.0,101.0,143.0,278.0,228.0,248.0,0.0,,69.0,98.0,1
2022,4,5,4/8/2022 12:00:00 AM,WN,,13871,OMA,"Omaha, NE",NE,14107,PHX,"Phoenix, AZ",AZ,605,-2.0,0.0,10.0,5.0,700,-26.0,0.0,0.0,,175.0,1037.0,,,,,,139.0,67.0,51.0,9.0,266.0,8.0,0.0,8.0,274.0,1085.0,75.0,95.0,9.0,1264.0,0.0,0.0,0.0,1264.0,122.0,-21.0,42.0,0.0,0.0,82.0,139.0,361.0,178.0,277.0,0.0,,22.0,89.0,1
2022,11,6,11/26/2022 12:00:00 AM,YX,,12339,IND,"Indianapolis, IN",IN,12953,LGA,"New York, NY",NY,830,-8.0,0.0,24.0,3.0,1034,-16.0,0.0,0.0,,124.0,660.0,,,,,,283.0,96.0,18.0,0.0,397.0,0.0,0.0,0.0,397.0,684.0,7.0,6.0,0.0,697.0,0.0,0.0,0.0,697.0,122.0,-38.0,32.0,3.0,0.0,21.0,45.0,139.0,67.0,93.0,0.0,0.0,59.0,125.0,1
2022,9,5,9/16/2022 12:00:00 AM,OO,,14057,PDX,"Portland, OR",OR,12892,LAX,"Los Angeles, CA",CA,1712,-9.0,0.0,14.0,11.0,1940,-17.0,0.0,0.0,,148.0,834.0,,,,,,431.0,63.0,42.0,8.0,544.0,12.0,0.0,12.0,556.0,1473.0,86.0,29.0,1.0,1589.0,0.0,0.0,0.0,1589.0,211.0,139.0,181.0,0.0,0.0,24.0,58.0,256.0,183.0,217.0,0.0,,36.0,81.0,1
2022,10,3,10/5/2022 12:00:00 AM,AS,,10140,ABQ,"Albuquerque, NM",NM,14747,SEA,"Seattle, WA",WA,800,-7.0,0.0,14.0,11.0,1015,-15.0,0.0,0.0,,195.0,1180.0,,,,,,143.0,67.0,47.0,43.0,300.0,0.0,29.0,29.0,329.0,1172.0,13.0,4.0,0.0,1189.0,0.0,0.0,0.0,1189.0,161.0,122.0,146.0,102.0,0.0,37.0,89.0,178.0,117.0,145.0,0.0,0.0,17.0,36.0,1
2022,12,2,12/6/2022 12:00:00 AM,UA,,15016,STL,"St. Louis, MO",MO,11292,DEN,"Denver, CO",CO,1327,-2.0,0.0,11.0,9.0,1451,-1.0,0.0,0.0,,144.0,770.0,,,,,,372.0,52.0,18.0,1.0,443.0,0.0,0.0,0.0,443.0,1448.0,240.0,10.0,0.0,1698.0,0.0,0.0,0.0,1698.0,83.0,28.0,56.0,8.0,0.0,22.0,40.0,139.0,-44.0,,0.0,0.0,,,1
2022,3,3,3/16/2022 12:00:00 AM,DL,,10423,AUS,"Austin, TX",TX,10721,BOS,"Boston, MA",MA,1745,147.0,1.0,14.0,9.0,2234,147.0,1.0,0.0,,229.0,1698.0,147.0,0.0,0.0,0.0,0.0,554.0,73.0,186.0,21.0,834.0,0.0,0.0,0.0,834.0,831.0,108.0,47.0,1.0,987.0,0.0,0.0,0.0,987.0,272.0,39.0,158.0,0.0,0.0,35.0,89.0,94.0,39.0,59.0,0.0,,37.0,81.0,1
2022,11,4,11/24/2022 12:00:00 AM,NK,,13303,MIA,"Miami, FL",FL,11433,DTW,"Detroit, MI",MI,2000,-13.0,0.0,14.0,7.0,2309,-22.0,0.0,0.0,,189.0,1145.0,,,,,,894.0,52.0,14.0,3.0,963.0,0.0,0.0,0.0,963.0,464.0,55.0,5.0,0.0,524.0,0.0,0.0,0.0,524.0,306.0,228.0,261.0,0.0,,28.0,63.0,139.0,-32.0,41.0,13.0,0.0,22.0,63.0,1
2022,12,3,12/28/2022 12:00:00 AM,AA,,14869,SLC,"Salt Lake City, UT",UT,14107,PHX,"Phoenix, AZ",AZ,1203,9.0,0.0,11.0,18.0,1343,17.0,1.0,0.0,,100.0,507.0,5.0,0.0,8.0,0.0,4.0,615.0,166.0,123.0,4.0,908.0,0.0,0.0,0.0,908.0,925.0,130.0,96.0,1.0,1152.0,0.0,0.0,0.0,1152.0,44.0,11.0,38.0,86.0,0.0,25.0,63.0,172.0,111.0,148.0,147.0,,30.0,89.0,1
2022,2,1,2/21/2022 12:00:00 AM,WN,,13232,MDW,"Chicago, IL",IL,15304,TPA,"Tampa, FL",FL,2045,5.0,0.0,13.0,4.0,15,-8.0,0.0,0.0,,150.0,997.0,,,,,,365.0,58.0,51.0,0.0,474.0,0.0,0.0,0.0,474.0,511.0,42.0,87.0,0.0,640.0,0.0,0.0,0.0,640.0,89.0,-10.0,40.0,0.0,50.0,27.0,54.0,300.0,172.0,228.0,0.0,0.0,22.0,58.0,1
2022,10,2,10/4/2022 12:00:00 AM,WN,,12889,LAS,"Las Vegas, NV",NV,14689,SBA,"Santa Barbara, CA",CA,805,-6.0,0.0,13.0,3.0,920,-18.0,0.0,0.0,,75.0,289.0,,,,,,1063.0,434.0,115.0,40.0,1652.0,0.0,0.0,0.0,1652.0,35.0,29.0,113.0,4.0,181.0,128.0,0.0,128.0,309.0,322.0,233.0,277.0,0.0,0.0,16.0,40.0,239.0,133.0,,0.0,,21.0,40.0,1
2022,4,1,4/25/2022 12:00:00 AM,WN,,12191,HOU,"Houston, TX",TX,14683,SAT,"San Antonio, TX",TX,840,67.0,1.0,49.0,6.0,945,102.0,1.0,0.0,,65.0,192.0,67.0,0.0,35.0,0.0,0.0,249.0,69.0,122.0,0.0,440.0,0.0,0.0,0.0,440.0,246.0,49.0,83.0,1.0,379.0,0.0,0.0,0.0,379.0,306.0,178.0,246.0,391.0,,54.0,130.0,244.0,167.0,222.0,178.0,0.0,42.0,98.0,1
2022,12,6,12/17/2022 12:00:00 AM,UA,,14771,SFO,"San Francisco, CA",CA,12889,LAS,"Las Vegas, NV",NV,1650,-1.0,0.0,21.0,6.0,1829,-6.0,0.0,0.0,,99.0,414.0,,,,,,822.0,80.0,13.0,4.0,919.0,0.0,0.0,0.0,919.0,986.0,404.0,117.0,2.0,1509.0,0.0,0.0,0.0,1509.0,133.0,44.0,88.0,0.0,,14.0,36.0,94.0,-10.0,39.0,0.0,0.0,13.0,31.0,1
2022,12,4,12/1/2022 12:00:00 AM,B6,,12478,JFK,"New York, NY",NY,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,930,15.0,1.0,25.0,2.0,1229,11.0,0.0,0.0,,179.0,1028.0,,,,,,1281.0,19.0,51.0,0.0,1351.0,0.0,0.0,0.0,1351.0,173.0,224.0,221.0,2.0,620.0,0.0,0.0,0.0,620.0,67.0,17.0,56.0,0.0,0.0,76.0,116.0,283.0,217.0,245.0,0.0,,53.0,103.0,1
2022,11,7,11/20/2022 12:00:00 AM,OO,,14107,PHX,"Phoenix, AZ",AZ,10140,ABQ,"Albuquerque, NM",NM,2000,-3.0,0.0,23.0,6.0,2116,-1.0,0.0,0.0,,76.0,328.0,,,,,,1078.0,97.0,67.0,2.0,1244.0,0.0,0.0,0.0,1244.0,127.0,51.0,87.0,5.0,270.0,70.0,0.0,70.0,340.0,222.0,122.0,176.0,0.0,,36.0,89.0,100.0,-49.0,11.0,0.0,0.0,21.0,58.0,1
2022,9,4,9/29/2022 12:00:00 AM,AA,,11298,DFW,"Dallas/Fort Worth, TX",TX,11638,FAT,"Fresno, CA",CA,2234,-6.0,0.0,20.0,5.0,2355,-10.0,0.0,0.0,,201.0,1313.0,,,,,,1766.0,149.0,29.0,1.0,1945.0,0.0,0.0,0.0,1945.0,62.0,21.0,138.0,22.0,243.0,48.0,2.0,50.0,293.0,272.0,178.0,232.0,0.0,0.0,41.0,89.0,333.0,178.0,254.0,0.0,0.0,32.0,67.0,1
2022,3,3,3/16/2022 12:00:00 AM,AA,,14107,PHX,"Phoenix, AZ",AZ,11278,DCA,"Washington, DC",VA,2357,-4.0,0.0,18.0,19.0,710,8.0,0.0,0.0,,253.0,1979.0,,,,,,1015.0,100.0,88.0,10.0,1213.0,0.0,0.0,0.0,1213.0,854.0,3.0,7.0,6.0,870.0,0.0,0.0,0.0,870.0,294.0,144.0,221.0,0.0,,55.0,130.0,228.0,72.0,142.0,0.0,0.0,22.0,76.0,1
2022,12,2,12/20/2022 12:00:00 AM,DL,,10994,CHS,"Charleston, SC",SC,10397,ATL,"Atlanta, GA",GA,1447,21.0,1.0,10.0,9.0,1609,8.0,0.0,0.0,,82.0,259.0,,,,,,143.0,36.0,76.0,25.0,280.0,32.0,10.0,42.0,322.0,1970.0,70.0,5.0,0.0,2045.0,0.0,0.0,0.0,2045.0,100.0,50.0,,97.0,,72.0,102.0,67.0,39.0,56.0,15.0,0.0,49.0,81.0,1
2022,3,3,3/9/2022 12:00:00 AM,AA,,14100,PHL,"Philadelphia, PA",PA,14747,SEA,"Seattle, WA",WA,1905,-3.0,0.0,17.0,13.0,2210,-3.0,0.0,0.0,,365.0,2378.0,,,,,,556.0,124.0,31.0,0.0,711.0,0.0,0.0,0.0,711.0,960.0,11.0,3.0,0.0,974.0,0.0,0.0,0.0,974.0,61.0,33.0,56.0,86.0,0.0,38.0,76.0,83.0,11.0,52.0,0.0,0.0,37.0,98.0,1
2022,1,2,1/4/2022 12:00:00 AM,AA,,12478,JFK,"New York, NY",NY,11697,FLL,"Fort Lauderdale, FL",FL,700,10.0,0.0,18.0,3.0,1012,-13.0,0.0,0.0,,192.0,1069.0,,,,,,1081.0,30.0,17.0,0.0,1128.0,0.0,0.0,0.0,1128.0,606.0,111.0,130.0,2.0,849.0,0.0,0.0,0.0,849.0,6.0,-71.0,-38.0,0.0,0.0,46.0,98.0,256.0,122.0,185.0,0.0,,34.0,81.0,1
2022,11,5,11/25/2022 12:00:00 AM,AA,,14107,PHX,"Phoenix, AZ",AZ,14747,SEA,"Seattle, WA",WA,2105,-5.0,0.0,16.0,34.0,2318,13.0,0.0,0.0,,193.0,1107.0,,,,,,1008.0,124.0,47.0,3.0,1182.0,0.0,0.0,0.0,1182.0,1002.0,19.0,0.0,0.0,1021.0,0.0,0.0,0.0,1021.0,222.0,67.0,154.0,0.0,,14.0,45.0,78.0,28.0,82.0,168.0,0.0,44.0,112.0,1
2022,4,1,4/25/2022 12:00:00 AM,OO,,12892,LAX,"Los Angeles, CA",CA,12889,LAS,"Las Vegas, NV",NV,700,-4.0,0.0,20.0,9.0,813,-5.0,0.0,0.0,,73.0,236.0,,,,,,1452.0,61.0,56.0,3.0,1572.0,0.0,0.0,0.0,1572.0,1033.0,350.0,130.0,48.0,1561.0,0.0,0.0,0.0,1561.0,300.0,144.0,211.0,0.0,,30.0,81.0,267.0,144.0,200.0,0.0,0.0,21.0,67.0,1
2022,5,2,5/3/2022 12:00:00 AM,DL,,13487,MSP,"Minneapolis, MN",MN,14747,SEA,"Seattle, WA",WA,855,-2.0,0.0,8.0,3.0,1052,-48.0,0.0,0.0,,237.0,1399.0,,,,,,659.0,131.0,38.0,11.0,839.0,0.0,0.0,0.0,839.0,1037.0,18.0,4.0,0.0,1059.0,0.0,0.0,0.0,1059.0,144.0,61.0,94.0,0.0,0.0,47.0,89.0,122.0,78.0,98.0,0.0,0.0,38.0,67.0,1
2022,1,1,1/10/2022 12:00:00 AM,YX,,12953,LGA,"New York, NY",NY,10721,BOS,"Boston, MA",MA,1100,-1.0,0.0,18.0,10.0,1216,-16.0,0.0,0.0,,76.0,184.0,,,,,,1025.0,12.0,4.0,0.0,1041.0,0.0,0.0,0.0,1041.0,742.0,113.0,16.0,0.0,871.0,0.0,0.0,0.0,871.0,56.0,-32.0,16.0,0.0,0.0,75.0,116.0,44.0,-55.0,5.0,0.0,,75.0,112.0,1
2022,9,5,9/23/2022 12:00:00 AM,OO,,14869,SLC,"Salt Lake City, UT",UT,12003,GTF,"Great Falls, MT",MT,1519,-4.0,0.0,21.0,5.0,1654,-4.0,0.0,0.0,,95.0,463.0,,,,,,652.0,155.0,172.0,9.0,988.0,0.0,0.0,0.0,988.0,14.0,31.0,20.0,2.0,67.0,28.0,0.0,28.0,95.0,239.0,111.0,176.0,0.0,0.0,23.0,58.0,217.0,117.0,144.0,0.0,0.0,54.0,107.0,1
2022,2,6,2/26/2022 12:00:00 AM,AA,,14679,SAN,"San Diego, CA",CA,14107,PHX,"Phoenix, AZ",AZ,1553,-10.0,0.0,13.0,10.0,1815,-15.0,0.0,0.0,,82.0,304.0,,,,,,371.0,36.0,30.0,2.0,439.0,0.0,0.0,0.0,439.0,951.0,64.0,52.0,4.0,1071.0,0.0,0.0,0.0,1071.0,194.0,44.0,116.0,0.0,,19.0,67.0,206.0,61.0,125.0,0.0,,15.0,63.0,1
2022,11,4,11/3/2022 12:00:00 AM,WN,,11697,FLL,"Fort Lauderdale, FL",FL,12191,HOU,"Houston, TX",TX,1840,1.0,0.0,17.0,6.0,2020,0.0,0.0,0.0,,160.0,957.0,,,,,,603.0,132.0,98.0,5.0,838.0,0.0,0.0,0.0,838.0,336.0,111.0,181.0,1.0,629.0,0.0,0.0,0.0,629.0,300.0,217.0,277.0,5.0,,38.0,72.0,294.0,222.0,245.0,0.0,,47.0,81.0,1
2022,10,5,10/21/2022 12:00:00 AM,UA,,14747,SEA,"Seattle, WA",WA,12264,IAD,"Washington, DC",VA,1325,-3.0,0.0,15.0,6.0,2120,-28.0,0.0,0.0,,295.0,2306.0,,,,,,1166.0,15.0,3.0,0.0,1184.0,0.0,0.0,0.0,1184.0,479.0,209.0,126.0,0.0,814.0,0.0,0.0,0.0,814.0,117.0,78.0,113.0,79.0,0.0,37.0,89.0,194.0,0.0,97.0,0.0,0.0,13.0,45.0,1
2022,12,7,12/25/2022 12:00:00 AM,UA,,14771,SFO,"San Francisco, CA",CA,10849,BZN,"Bozeman, MT",MT,900,-10.0,0.0,18.0,7.0,1222,-25.0,0.0,0.0,,142.0,807.0,,,,,,718.0,84.0,13.0,0.0,815.0,0.0,0.0,0.0,815.0,,,,,,,,,,156.0,78.0,114.0,0.0,,18.0,67.0,,,,,,,,0
2022,4,3,4/27/2022 12:00:00 AM,MQ,,15919,XNA,"Fayetteville, AR",AR,11057,CLT,"Charlotte, NC",NC,655,-6.0,0.0,18.0,18.0,1016,-12.0,0.0,0.0,,141.0,754.0,,,,,,,,,,,,,,,1085.0,161.0,102.0,1.0,1349.0,0.0,0.0,0.0,1349.0,,,,,,,,239.0,50.0,164.0,0.0,0.0,30.0,76.0,0
2022,12,1,12/5/2022 12:00:00 AM,YV,,11540,ELP,"El Paso, TX",TX,11298,DFW,"Dallas/Fort Worth, TX",TX,500,257.0,1.0,15.0,5.0,743,249.0,1.0,0.0,,103.0,551.0,249.0,0.0,0.0,0.0,0.0,143.0,48.0,79.0,9.0,279.0,14.0,8.0,22.0,301.0,1666.0,55.0,18.0,2.0,1741.0,0.0,0.0,0.0,1741.0,222.0,122.0,161.0,0.0,0.0,39.0,67.0,272.0,111.0,162.0,0.0,0.0,64.0,98.0,1
